ride_time,station
2022-09-19 07:47:00,신중동
2022-09-19 16:23:00,시민운동장
2022-09-19 17:55:00,송내
2022-09-19 17:57:00,송내역B
2022-09-19 18:08:00,경남아파트
2022-09-19 19:10:00,신중동
2022-09-19 19:24:00,중동
2022-09-19 20:55:00,대성병원
2022-09-19 21:02:00,부천전화국
2022-09-19 21:49:00,중동
2022-09-19 22:11:00,신중동
2022-09-20 06:29:00,신중동
2022-09-20 07:19:00,중동
2022-09-20 07:27:00,신중동
2022-09-20 15:10:00,시민운동장
2022-09-20 21:12:00,신중동
2022-09-20 21:24:00,부천시청
2022-09-20 21:46:00,중동
2022-09-21 06:31:00,신중동
2022-09-21 07:19:00,중동
2022-09-21 07:59:00,신중동
2022-09-21 15:50:00,중동행정복지센터.시민회관
2022-09-21 20:03:00,신중동
2022-09-21 21:54:00,중동
2022-09-22 06:27:00,신중동
2022-09-22 07:19:00,중동
2022-09-22 07:49:00,중동
2022-09-22 07:57:00,신중동
2022-09-22 15:03:00,부천세무서
2022-09-22 15:13:00,부천시청역4번출구.현대백화점.경기예고
2022-09-22 15:33:00,중동행정복지센터.시민회관
2022-09-22 19:28:00,중동
2022-09-22 19:34:00,팰리스카운티.부천중학교
2022-09-22 20:21:00,부천시청
2022-09-22 21:05:00,상동
2022-09-22 21:24:00,신중동
2022-09-22 21:52:00,중동
2022-09-22 22:26:00,신중동
2022-09-23 06:37:00,신중동
2022-09-23 07:00:00,한국아파트
2022-09-23 07:08:00,송내역B
2022-09-23 07:09:00,송내
2022-09-23 07:20:00,중동
2022-09-23 07:42:00,그린타운상가.무지개마을
2022-09-23 07:47:00,중동역
2022-09-23 07:50:00,중동
2022-09-23 07:55:00,신중동
2022-09-23 15:15:00,중동행정복지센터.시민회관
2022-09-23 18:21:00,소사
2022-09-23 18:24:00,신중동
2022-09-23 18:52:00,소사
2022-09-23 19:08:00,송내
2022-09-23 19:12:00,송내역B
2022-09-23 19:22:00,경남아파트
2022-09-23 21:46:00,중동
2022-09-24 07:23:00,중동
2022-09-24 15:18:00,중동
2022-09-24 16:39:00,중동행정복지센터.시민회관
2022-09-24 16:46:00,부천세무서
2022-09-24 16:49:00,신중동역5번출구.중흥중학교
2022-09-24 16:55:00,풍림아파트.부천다문화지원센터
2022-09-24 17:23:00,오정동경인OBS방송국
2022-09-24 17:46:00,그린타운상가.무지개마을
2022-09-24 21:46:00,중동
2022-09-24 22:41:00,중동
2022-09-25 09:13:00,부천시청
2022-09-25 13:12:00,부천시청
2022-09-25 14:51:00,부천시청
2022-09-25 20:58:00,부천시청
2022-09-26 06:28:00,신중동
2022-09-26 06:53:00,한국아파트
2022-09-26 07:01:00,송내역B
2022-09-26 07:02:00,송내
2022-09-26 07:19:00,중동
2022-09-26 07:39:00,그린타운상가.무지개마을
2022-09-26 07:43:00,신중동
2022-09-26 07:45:00,중동역
2022-09-26 07:48:00,중동
2022-09-26 10:13:00,부천시청
2022-09-26 14:45:00,시민운동장
2022-09-26 17:25:00,오정동경인OBS방송국
2022-09-26 17:56:00,송내
2022-09-26 18:07:00,오정동경인OBS방송국
2022-09-26 18:35:00,그린타운상가.무지개마을
2022-09-26 19:09:00,신중동
2022-09-26 21:52:00,중동
2022-09-26 22:14:00,부천시청
2022-09-27 06:31:00,신중동
2022-09-27 07:20:00,중동
2022-09-27 07:52:00,신중동
2022-09-27 16:18:00,중동행정복지센터.시민회관
2022-09-27 19:27:00,신중동
2022-09-27 21:35:00,신중동
2022-09-27 21:49:00,중동
2022-09-28 07:19:00,중동
2022-09-28 07:51:00,신중동
2022-09-28 14:00:00,시민운동장
2022-09-28 20:05:00,신중동
2022-09-28 21:05:00,노마즈하우스.우리은행
2022-09-28 21:09:00,시민운동장.시민회관
2022-09-28 22:00:00,중동
2022-09-29 06:25:00,신중동
2022-09-29 07:00:00,한국아파트
2022-09-29 07:08:00,송내역B
2022-09-29 07:09:00,송내
2022-09-29 07:20:00,중동
2022-09-29 16:34:00,중동행정복지센터.시민회관
2022-09-29 20:43:00,송내
2022-09-29 20:47:00,송내역B
2022-09-29 20:55:00,경남아파트
2022-09-29 21:49:00,중동
2022-09-30 06:30:00,신중동
2022-09-30 07:11:00,신중동
2022-09-30 07:20:00,중동
2022-09-30 07:40:00,그린타운상가.무지개마을
2022-09-30 07:45:00,중동역
2022-09-30 07:48:00,중동
2022-09-30 15:48:00,부천상상거리
2022-09-30 18:40:00,신중동
2022-09-30 21:06:00,시민운동장.시민회관
2022-09-30 21:51:00,중동
