birth_year,gender,used_time,transportation_type,transportation_num,station_name,getonoff_code,transfer_result,amt
1977,M,2022-06-21 19:22:00,SUB,1호선,중동,A,N,100
1978,M,2022-06-21 20:18:00,BUS,88,심곡고가사거리,A,N,0
1975,M,2022-06-21 21:39:00,SUB,미확인노선,상동,A,N,100
1975,M,2022-06-21 21:46:00,BUS,83,상동역7번출구.세이브존,R,Y,200
1975,M,2022-06-21 21:53:00,BUS,83,라일락마을하이타운로즈빌,A,Y,0
1967,M,2022-06-21 21:55:00,SUB,1호선,중동,A,N,200
1977,M,2022-06-22 06:18:00,SUB,1호선,중동,R,N,1000
1967,M,2022-06-22 07:22:00,SUB,1호선,중동,R,N,1250
1978,M,2022-06-22 07:49:00,BUS,88,소사경찰서,R,N,1450
1991,M,2022-06-22 07:52:00,SUB,1호선,중동,R,N,1250
1975,M,2022-06-22 08:04:00,BUS,16,진달래마을써미트빌,A,N,0
1975,M,2022-06-22 08:07:00,SUB,미확인노선,상동,R,Y,0
1990,M,2022-06-22 17:04:00,BUS,12-1,은하마을.덕유마을,R,N,1450
1990,M,2022-06-22 17:22:00,BUS,12-1,송내역C,A,N,0
1968,F,2022-06-22 17:59:00,BUS,83,송내역C,R,N,2700
1977,M,2022-06-22 19:19:00,SUB,1호선,중동,A,N,100
1975,M,2022-06-22 19:45:00,SUB,미확인노선,상동,A,N,100
1975,M,2022-06-22 19:56:00,BUS,83,상동역2번출구.홈플러스상동점,R,Y,200
1975,M,2022-06-22 20:00:00,BUS,83,라일락마을하이타운로즈빌,A,Y,0
1990,M,2022-06-22 21:49:00,SUB,미확인노선,부천시청,A,N,400
1967,M,2022-06-22 21:53:00,SUB,1호선,중동,A,N,200
1990,M,2022-06-22 21:54:00,BUS,5,부천시청역2번출구.현대백화점.이마트,R,Y,200
1990,M,2022-06-22 22:00:00,BUS,5,트레지움1단지.다니엘병원,A,Y,0
1991,M,2022-06-22 22:44:00,SUB,1호선,중동,A,N,400
1977,M,2022-06-23 06:20:00,BUS,5,중동시장앞.넘말,R,N,1250
1977,M,2022-06-23 06:29:00,BUS,5,부천역북부,A,N,0
1977,M,2022-06-23 06:33:00,SUB,1호선,부천,R,Y,0
1967,M,2022-06-23 07:21:00,SUB,1호선,중동,R,N,1250
1978,M,2022-06-23 07:25:00,BUS,88,소사경찰서,R,N,1450
1991,M,2022-06-23 07:52:00,SUB,1호선,중동,R,N,1250
1975,M,2022-06-23 08:08:00,BUS,5-4,진달래마을써미트빌,A,N,0
1975,M,2022-06-23 08:10:00,SUB,미확인노선,상동,R,Y,0
1990,M,2022-06-23 10:13:00,BUS,5,트레지움1단지.다니엘병원,R,N,1450
1990,M,2022-06-23 10:17:00,BUS,5,신중동행정복지센터.고용노동지청,A,N,0
1990,M,2022-06-23 10:21:00,SUB,미확인노선,부천시청,R,Y,0
1975,M,2022-06-23 19:21:00,SUB,미확인노선,상동,A,N,100
1975,M,2022-06-23 19:33:00,BUS,83,상동역2번출구.홈플러스상동점,R,Y,200
1990,M,2022-06-23 19:34:00,BUS,5-3,은하마을.덕유마을,R,N,1450
1975,M,2022-06-23 19:41:00,BUS,83,라일락마을경남아파트,A,Y,0
1990,M,2022-06-23 19:43:00,BUS,5-3,진달래마을써미트빌,A,N,0
1967,M,2022-06-23 22:00:00,SUB,1호선,중동,A,N,200
1977,M,2022-06-23 22:01:00,SUB,1호선,중동,A,N,100
1991,M,2022-06-23 23:06:00,SUB,1호선,송내,A,N,400
1978,M,2022-06-24 00:25:00,BUS,88,영스포렉스,A,N,100
1977,M,2022-06-24 06:13:00,BUS,5,중동시장앞.넘말,R,N,1250
1977,M,2022-06-24 06:24:00,BUS,5,부천역북부,A,N,0
1977,M,2022-06-24 06:28:00,SUB,1호선,부천,R,Y,0
1967,M,2022-06-24 07:21:00,SUB,1호선,중동,R,N,1250
1991,M,2022-06-24 08:04:00,SUB,1호선,중동,R,N,1250
1975,M,2022-06-24 08:07:00,BUS,50-1,진달래마을써미트빌,A,N,0
1975,M,2022-06-24 08:10:00,SUB,미확인노선,상동,R,Y,0
1990,M,2022-06-24 08:51:00,BUS,5,트레지움1단지.다니엘병원,R,N,1450
1990,M,2022-06-24 08:57:00,BUS,5,신중동행정복지센터.고용노동지청,A,N,0
1990,M,2022-06-24 09:01:00,SUB,미확인노선,부천시청,R,Y,0
1990,M,2022-06-24 16:37:00,SUB,미확인노선,부천시청,R,N,1250
1975,M,2022-06-24 18:40:00,SUB,미확인노선,상동,A,N,100
1977,M,2022-06-24 19:29:00,SUB,1호선,중동,A,N,100
1967,M,2022-06-24 21:59:00,SUB,1호선,중동,A,N,200
1967,M,2022-06-25 07:27:00,SUB,1호선,중동,R,N,1250
1977,M,2022-06-25 08:55:00,BUS,5-4,그린타운상가.무지개마을,R,N,1450
1977,M,2022-06-25 09:04:00,BUS,5-4,부천역북부,A,N,0
1977,M,2022-06-25 09:07:00,SUB,1호선,부천,R,Y,0
1975,M,2022-06-25 12:23:00,BUS,83,라일락마을경남아파트,R,N,1450
1975,M,2022-06-25 12:29:00,BUS,83,상동역3번출구.홈플러스상동점,A,N,0
1991,F,2022-06-25 13:23:00,SUB,미확인노선,춘의,A,N,100
1977,M,2022-06-25 13:25:00,BUS,70-3,신중동역3번출구.원미경찰서.롯데백화점,A,N,200
1994,M,2022-06-25 15:49:00,SUB,미확인노선,부천시청,A,N,100
1975,M,2022-06-25 20:03:00,BUS,83,상동역7번출구.세이브존,R,N,1450
1975,M,2022-06-25 20:08:00,BUS,83,라일락마을경남아파트,A,N,0
1967,M,2022-06-25 21:47:00,SUB,1호선,중동,A,N,200
1986,M,2022-06-25 22:36:00,SUB,1호선,송내,A,N,300
1967,M,2022-06-26 11:55:00,SUB,1호선,중동,R,N,1250
2004,M,2022-06-26 15:35:00,SUB,미확인노선,부천시청,R,N,720
1990,M,2022-06-26 16:44:00,SUB,미확인노선,부천시청,R,N,1250
1990,M,2022-06-26 16:54:00,SUB,미확인노선,상동,A,N,0
1967,M,2022-06-26 16:56:00,SUB,1호선,중동,A,N,300
2004,M,2022-06-26 20:05:00,SUB,미확인노선,부천시청,A,Y,80
1967,M,2022-06-27 07:21:00,SUB,1호선,중동,R,N,1250
1991,F,2022-06-27 07:33:00,BUS,50,도당중학교,R,N,1450
1991,F,2022-06-27 07:37:00,BUS,50,춘의역6번출구,A,N,0
1991,M,2022-06-27 07:45:00,SUB,1호선,중동,R,N,1250
1990,M,2022-06-27 08:02:00,BUS,52,상동역2번출구.홈플러스상동점,R,N,1450
1994,M,2022-06-27 08:15:00,BUS,70-3,손가면옥,R,N,1450
1975,M,2022-06-27 08:59:00,BUS,83,진달래마을써미트빌,A,N,0
1975,M,2022-06-27 09:01:00,SUB,미확인노선,상동,R,Y,0
1991,M,2022-06-27 16:58:00,SUB,1호선,중동,A,N,300
1975,M,2022-06-27 19:29:00,SUB,미확인노선,상동,A,N,100
1975,M,2022-06-27 20:01:00,BUS,83,상동역2번출구.홈플러스상동점,R,Y,200
1975,M,2022-06-27 20:09:00,BUS,83,라일락마을경남아파트,A,Y,0
1984,M,2022-06-27 21:11:00,SUB,미확인노선,신중동,A,Y,400
1967,M,2022-06-27 23:34:00,SUB,1호선,중동,A,N,0
1977,M,2022-06-28 06:25:00,BUS,5,중동시장앞.넘말,R,N,1250
1977,M,2022-06-28 06:37:00,BUS,5,부천역북부,A,N,0
1977,M,2022-06-28 06:40:00,SUB,1호선,부천,R,Y,0
1967,M,2022-06-28 07:21:00,SUB,1호선,중동,R,N,1250
1991,M,2022-06-28 07:50:00,SUB,1호선,중동,R,N,1250
1975,M,2022-06-28 08:04:00,BUS,83,라일락마을경남아파트,R,N,1450
1975,M,2022-06-28 08:09:00,BUS,83,진달래마을써미트빌,A,N,0
1975,M,2022-06-28 08:13:00,SUB,미확인노선,상동,R,Y,0
1984,M,2022-06-28 08:58:00,SUB,미확인노선,신중동,R,N,1250
1991,M,2022-06-28 18:26:00,SUB,1호선,중동,A,N,400
1983,M,2022-06-28 18:51:00,SUB,미확인노선,신중동,A,N,400
1977,M,2022-06-28 19:16:00,SUB,1호선,중동,A,N,100
1975,M,2022-06-28 20:22:00,SUB,미확인노선,부천시청,A,N,100
1975,M,2022-06-28 20:45:00,SUB,미확인노선,부천시청,R,N,1250
1975,M,2022-06-28 20:53:00,SUB,미확인노선,상동,A,N,0
1984,M,2022-06-28 21:02:00,SUB,미확인노선,신중동,A,Y,400
1991,F,2022-06-28 21:18:00,BUS,70-2,춘의역7번출구,R,N,1450
1975,M,2022-06-28 21:27:00,BUS,16,상동역2번출구.홈플러스상동점,R,Y,200
1991,F,2022-06-28 21:27:00,BUS,70-2,여월중,A,N,0
1975,M,2022-06-28 21:31:00,BUS,16,진달래대우.라일락신성아파트,A,Y,0
1967,M,2022-06-28 21:49:00,SUB,1호선,중동,A,N,200
1977,M,2022-06-29 06:10:00,BUS,6-2,그린타운상가.무지개마을,R,N,1250
1977,M,2022-06-29 06:16:00,BUS,6-2,중동역,A,N,0
1977,M,2022-06-29 06:20:00,SUB,1호선,중동,R,Y,0
1983,M,2022-06-29 06:48:00,BUS,52,심곡천종점.부천보건소,R,N,1450
1983,M,2022-06-29 07:04:00,BUS,52,역곡역북부,A,N,0
1983,M,2022-06-29 07:06:00,SUB,1호선,역곡,R,Y,0
1991,M,2022-06-29 08:08:00,SUB,1호선,중동,R,N,1250
1975,M,2022-06-29 08:45:00,BUS,83,라일락마을경남아파트,R,N,1450
1975,M,2022-06-29 08:48:00,BUS,83,진달래마을써미트빌,A,N,0
1975,M,2022-06-29 08:50:00,SUB,미확인노선,상동,R,Y,0
1967,M,2022-06-29 09:00:00,BUS,661,상동시장.중동역.부천여고,R,N,1200
1967,M,2022-06-29 14:42:00,BUS,70-3,중동시장앞.넘말,A,N,100
1967,M,2022-06-29 15:44:00,BUS,19,팰리스카운티정문,R,N,1850
1967,M,2022-06-29 15:54:00,BUS,19,부천시청역2번출구.현대백화점.이마트,A,N,0
1980,F,2022-06-29 17:56:00,BUS,6-2,그린타운상가.무지개마을,R,N,2460
1980,F,2022-06-29 18:05:00,BUS,6-2,부천시청역4번출구.현대백화점.경기예고,A,N,0
1983,M,2022-06-29 18:43:00,SUB,미확인노선,신중동,A,N,400
1990,M,2022-06-29 19:00:00,BUS,5,신중동행정복지센터.고용노동지청,R,N,1450
1990,M,2022-06-29 19:02:00,BUS,5,트레지움1단지.다니엘병원,A,N,0
1991,M,2022-06-29 19:02:00,SUB,1호선,중동,A,N,400
1967,M,2022-06-29 19:40:00,BUS,8,포도마을사거리.현대백화점.이마트,R,N,1450
1967,M,2022-06-29 20:00:00,BUS,8,중동역.부천여고,A,N,0
1975,M,2022-06-29 21:52:00,SUB,미확인노선,상동,A,N,100
1991,F,2022-06-29 21:54:00,BUS,70-2,춘의역7번출구,R,N,1450
1975,M,2022-06-29 21:57:00,BUS,83,상동역2번출구.홈플러스상동점,R,Y,200
1991,F,2022-06-29 22:02:00,BUS,70-2,여월중,A,N,0
1975,M,2022-06-29 22:05:00,BUS,83,라일락마을경남아파트,A,Y,0
1977,M,2022-06-29 22:58:00,SUB,1호선,중동,A,N,600
1990,M,2022-06-30 00:55:00,BUS,70,약대주민지원센터.약대초등학교,R,N,1450
1990,M,2022-06-30 01:00:00,BUS,70,부천시청역5번출구,A,N,0
1977,M,2022-06-30 06:50:00,BUS,5,중동시장앞.넘말,R,N,1450
1977,M,2022-06-30 07:00:00,BUS,5,부천역북부,A,N,0
1977,M,2022-06-30 07:05:00,SUB,1호선,부천,R,Y,0
1967,M,2022-06-30 07:22:00,SUB,1호선,중동,R,N,1250
1975,M,2022-06-30 08:05:00,BUS,83,라일락마을하이타운로즈빌,R,N,1450
1975,M,2022-06-30 08:11:00,BUS,83,진달래마을써미트빌,A,N,0
1975,M,2022-06-30 08:13:00,SUB,미확인노선,상동,R,Y,0
1984,M,2022-06-30 09:10:00,SUB,미확인노선,신중동,R,N,1250
1990,M,2022-06-30 10:29:00,BUS,5,신중동행정복지센터.고용노동지청,R,N,1450
1990,M,2022-06-30 10:35:00,BUS,5,약대주민지원센터.약대초등학교,A,N,0
1990,M,2022-06-30 11:31:00,BUS,5,신흥시장,R,N,1450
1990,M,2022-06-30 11:36:00,BUS,5,한라마을.덕유마을,A,N,0
1975,M,2022-06-30 19:40:00,SUB,미확인노선,상동,A,N,100
1975,M,2022-06-30 19:49:00,BUS,83,상동역2번출구.홈플러스상동점,R,Y,200
1975,M,2022-06-30 19:54:00,BUS,83,라일락마을어린이공원,A,Y,0
1977,M,2022-06-30 21:25:00,SUB,1호선,중동,A,N,100
1967,M,2022-06-30 21:53:00,SUB,1호선,중동,A,N,200
1984,M,2022-06-30 22:54:00,SUB,미확인노선,신중동,A,Y,400
1977,M,2022-07-01 06:10:00,BUS,5,중동시장앞.넘말,R,N,1250
1977,M,2022-07-01 06:21:00,BUS,5,부천역북부,A,N,0
1977,M,2022-07-01 06:25:00,SUB,1호선,부천,R,Y,0
1983,M,2022-07-01 06:47:00,BUS,5-3,부천보건소.건영아파트,R,N,1450
1983,M,2022-07-01 06:56:00,BUS,5-3,부천역북부,A,N,0
1983,M,2022-07-01 06:59:00,SUB,1호선,부천,R,Y,0
1967,M,2022-07-01 07:21:00,SUB,1호선,중동,R,N,1250
1975,M,2022-07-01 08:01:00,BUS,83,라일락마을경남아파트,R,N,1450
1975,M,2022-07-01 08:04:00,BUS,83,진달래마을써미트빌,A,N,0
1975,M,2022-07-01 08:08:00,SUB,미확인노선,상동,R,Y,0
1998,M,2022-07-01 08:53:00,SUB,미확인노선,부천시청,R,N,1250
1984,M,2022-07-01 09:30:00,SUB,미확인노선,신중동,R,N,1250
1980,F,2022-07-01 17:03:00,BUS,70,내동고개,A,N,0
1980,F,2022-07-01 17:09:00,BUS,12-1,내촌사거리,R,Y,0
1980,F,2022-07-01 17:12:00,BUS,12-1,오정동경인OBS방송국,A,Y,0
1975,M,2022-07-01 17:50:00,SUB,미확인노선,상동,A,N,100
1975,M,2022-07-01 18:06:00,BUS,83,상동역7번출구.세이브존,R,Y,200
1975,M,2022-07-01 18:10:00,BUS,83,라일락마을경남아파트,A,Y,0
1980,F,2022-07-01 18:38:00,BUS,12-1,오정동경인OBS방송국,R,N,1450
1980,F,2022-07-01 19:03:00,BUS,12-1,신중동행정복지센터.고용노동지청,A,N,0
1977,M,2022-07-01 19:05:00,SUB,1호선,중동,A,N,100
1984,M,2022-07-01 21:35:00,SUB,미확인노선,신중동,A,Y,400
1967,M,2022-07-01 21:52:00,SUB,1호선,중동,A,N,200
1998,M,2022-07-01 23:53:00,SUB,미확인노선,신중동,A,N,300
1967,M,2022-07-02 07:25:00,SUB,1호선,중동,R,N,1250
1991,F,2022-07-02 10:12:00,SUB,미확인노선,춘의,R,N,1250
1991,F,2022-07-02 13:36:00,SUB,미확인노선,춘의,A,N,100
1998,M,2022-07-02 13:38:00,SUB,미확인노선,부천시청,R,N,1250
1990,M,2022-07-02 13:50:00,SUB,미확인노선,부천시청,R,N,1250
2004,M,2022-07-02 15:42:00,SUB,미확인노선,신중동,R,N,720
2004,M,2022-07-02 15:50:00,SUB,미확인노선,상동,A,N,0
1998,M,2022-07-02 20:33:00,SUB,미확인노선,신중동,A,N,300
1967,M,2022-07-02 23:49:00,SUB,1호선,중동,A,N,200
2004,M,2022-07-03 13:18:00,SUB,미확인노선,부천시청,R,N,720
2004,M,2022-07-03 16:48:00,SUB,미확인노선,부천시청,A,N,0
1977,M,2022-07-04 06:30:00,SUB,1호선,중동,R,N,1000
1983,M,2022-07-04 06:46:00,BUS,52,부천보건소.건영아파트,R,N,1450
1983,M,2022-07-04 07:05:00,BUS,52,역곡역북부,A,N,0
1983,M,2022-07-04 07:07:00,SUB,1호선,역곡,R,Y,0
1967,M,2022-07-04 07:21:00,SUB,1호선,중동,R,N,1250
1984,M,2022-07-04 09:01:00,SUB,미확인노선,신중동,R,N,1250
1984,M,2022-07-04 10:06:00,BUS,400,순천향대학병원,A,Y,100
1991,F,2022-07-04 14:45:00,SUB,미확인노선,춘의,A,N,100
1977,M,2022-07-04 19:13:00,SUB,1호선,중동,A,N,100
1984,M,2022-07-04 21:10:00,SUB,미확인노선,신중동,A,Y,400
1991,M,2022-07-04 21:10:00,SUB,1호선,중동,A,N,0
1967,M,2022-07-04 21:46:00,SUB,1호선,중동,A,N,200
1991,F,2022-07-05 07:12:00,BUS,661,북중학교,R,N,1200
1991,F,2022-07-05 07:17:00,BUS,661,춘의역,A,N,0
1967,M,2022-07-05 07:21:00,SUB,1호선,중동,R,N,1250
1977,M,2022-07-05 07:50:00,BUS,5,중동시장앞.넘말,R,N,1450
1977,M,2022-07-05 08:00:00,BUS,5,부천역북부,A,N,0
1977,M,2022-07-05 08:05:00,SUB,1호선,부천,R,Y,0
1977,M,2022-07-05 19:28:00,SUB,1호선,중동,A,N,100
1967,M,2022-07-05 21:55:00,SUB,1호선,중동,A,N,200
1977,M,2022-07-06 05:54:00,SUB,1호선,중동,R,N,1000
1967,M,2022-07-06 07:20:00,SUB,1호선,중동,R,N,1250
1984,M,2022-07-06 07:58:00,SUB,미확인노선,신중동,R,N,1250
1984,M,2022-07-06 15:41:00,SUB,미확인노선,신중동,A,Y,400
1991,F,2022-07-06 17:09:00,SUB,미확인노선,춘의,A,N,100
1977,M,2022-07-06 19:40:00,SUB,1호선,중동,A,N,100
1991,M,2022-07-06 21:35:00,SUB,1호선,중동,A,N,200
1991,M,2022-07-06 21:46:00,BUS,013-4,팰리스카운티.부천중학교,A,Y,0
1967,M,2022-07-06 21:58:00,SUB,1호선,중동,A,N,200
1991,M,2022-07-07 06:16:00,SUB,1호선,중동,R,N,1000
1977,M,2022-07-07 07:20:00,SUB,미확인노선,부천시청,R,N,1250
1967,M,2022-07-07 07:21:00,SUB,1호선,중동,R,N,1250
1984,M,2022-07-07 08:57:00,SUB,미확인노선,신중동,R,N,1250
1984,M,2022-07-07 10:03:00,BUS,142,순천향대학병원,A,Y,100
1990,M,2022-07-07 16:31:00,SUB,미확인노선,부천시청,R,N,1250
1987,F,2022-07-07 17:07:00,SUB,1호선,소사,A,N,600
1990,M,2022-07-07 19:39:00,SUB,미확인노선,부천시청,A,N,0
1984,M,2022-07-07 21:10:00,SUB,미확인노선,신중동,A,Y,300
1998,M,2022-07-07 21:37:00,SUB,미확인노선,신중동,A,N,300
1967,M,2022-07-07 22:02:00,SUB,1호선,중동,A,N,200
1967,M,2022-07-08 07:21:00,SUB,1호선,중동,R,N,1250
1984,M,2022-07-08 09:43:00,SUB,미확인노선,신중동,R,N,1250
1984,M,2022-07-08 10:55:00,BUS,144,순천향대학병원,A,Y,100
1987,F,2022-07-08 15:10:00,BUS,23,서림아파트,R,N,1450
1986,M,2022-07-08 18:41:00,BUS,50-1,송내역.영화의거리,R,N,1450
1986,M,2022-07-08 18:54:00,BUS,50-1,부천시청역4번출구.현대백화점.경기예고,A,N,0
1990,M,2022-07-08 20:55:00,BUS,16,진달래마을써미트빌,A,N,0
1990,M,2022-07-08 21:03:00,SUB,미확인노선,상동,R,Y,0
1990,M,2022-07-08 21:07:00,SUB,미확인노선,부천시청,A,Y,0
1967,M,2022-07-08 21:49:00,SUB,1호선,중동,A,N,200
1987,F,2022-07-08 21:55:00,SUB,미확인노선,부천종합운동장,A,N,300
1987,F,2022-07-08 22:06:00,BUS,3,부천종합운동장역5번출구,R,Y,200
1984,M,2022-07-08 22:11:00,SUB,미확인노선,신중동,A,Y,400
1987,F,2022-07-08 22:13:00,BUS,3,원종사거리,A,Y,0
1998,M,2022-07-08 23:36:00,SUB,미확인노선,부천시청,A,N,400
1967,M,2022-07-09 07:26:00,SUB,1호선,중동,R,N,1250
1998,M,2022-07-09 13:20:00,SUB,미확인노선,부천시청,R,N,1250
1990,M,2022-07-09 15:04:00,BUS,5-3,은하마을.덕유마을,R,N,1450
1990,M,2022-07-09 15:16:00,BUS,5-3,상동역6번출구.세이브존,A,N,0
1986,M,2022-07-09 15:44:00,SUB,1호선,중동,R,N,1250
1988,F,2022-07-09 19:46:00,BUS,16,대장공영차고지,R,N,1450
1967,M,2022-07-09 21:57:00,SUB,1호선,중동,A,N,200
1998,M,2022-07-09 22:58:00,SUB,미확인노선,신중동,A,N,300
1986,M,2022-07-09 23:25:00,SUB,1호선,중동,A,N,0
1986,M,2022-07-09 23:28:00,SUB,1호선,중동,R,N,1250
1987,F,2022-07-10 11:12:00,BUS,23,서림아파트,R,N,1450
1987,F,2022-07-10 11:38:00,BUS,23,포도마을사거리.현대백화점.이마트,A,N,0
1991,F,2022-07-10 11:52:00,SUB,미확인노선,춘의,R,N,1250
1967,M,2022-07-10 12:02:00,SUB,1호선,중동,R,N,1250
2004,M,2022-07-10 13:27:00,BUS,6-2,은하쌍용아파트,R,N,1010
2004,M,2022-07-10 13:35:00,BUS,6-2,부천터미널소풍,A,N,0
1987,F,2022-07-10 14:18:00,SUB,미확인노선,부천시청,R,N,1250
1987,F,2022-07-10 14:26:00,SUB,미확인노선,신중동,A,N,0
2004,M,2022-07-10 16:34:00,SUB,미확인노선,상동,R,N,720
2004,M,2022-07-10 16:49:00,SUB,미확인노선,신중동,A,N,0
1967,M,2022-07-10 18:20:00,SUB,1호선,중동,A,N,100
1959,M,2022-07-10 18:21:00,SUB,1호선,소사,A,N,800
1967,M,2022-07-10 19:01:00,SUB,1호선,중동,R,N,1250
1991,F,2022-07-10 20:42:00,SUB,미확인노선,춘의,A,N,200
1987,F,2022-07-10 20:52:00,BUS,95,부천종합운동장역5번출구,R,N,1450
1987,F,2022-07-10 20:59:00,BUS,95,원종사거리,A,N,0
1967,M,2022-07-11 07:21:00,SUB,1호선,중동,R,N,1250
1984,M,2022-07-11 09:01:00,SUB,미확인노선,신중동,R,N,1250
1984,M,2022-07-11 10:20:00,BUS,402,순천향대학병원,A,Y,100
1987,F,2022-07-11 13:31:00,BUS,23,서림아파트,R,N,1450
1987,F,2022-07-11 21:02:00,BUS,606,부강아파트,A,N,0
1984,M,2022-07-11 21:11:00,SUB,미확인노선,신중동,A,Y,400
1967,M,2022-07-11 21:49:00,SUB,1호선,중동,A,N,200
1967,M,2022-07-12 07:20:00,SUB,1호선,중동,R,N,1250
1984,M,2022-07-12 09:09:00,SUB,미확인노선,신중동,R,N,1250
1984,M,2022-07-12 10:23:00,BUS,142,순천향대학병원,A,Y,100
1990,M,2022-07-12 10:45:00,BUS,5,한라마을.덕유마을,R,N,1450
1990,M,2022-07-12 10:48:00,BUS,5,신흥시장,A,N,0
1990,M,2022-07-12 11:19:00,BUS,5,신흥시장,R,N,1450
1990,M,2022-07-12 11:25:00,BUS,5,신중동행정복지센터.고용노동지청,A,N,0
1976,F,2022-07-12 16:36:00,BUS,3,팰리스카운티.부천서초교입구,R,N,1450
1976,F,2022-07-12 16:52:00,BUS,3,축협원미지점,A,N,0
1976,F,2022-07-12 21:07:00,BUS,75,대성병원,R,N,1450
1984,M,2022-07-12 21:10:00,SUB,미확인노선,신중동,A,Y,400
1976,F,2022-07-12 21:15:00,BUS,75,시민운동장.시민회관,A,N,0
1967,M,2022-07-12 21:53:00,SUB,1호선,중동,A,N,200
1967,M,2022-07-13 07:22:00,SUB,1호선,중동,R,N,1250
1976,F,2022-07-13 16:41:00,BUS,3,시민운동장,R,N,1450
1976,F,2022-07-13 16:43:00,BUS,3,KT부천지사,A,N,0
1976,F,2022-07-13 17:12:00,BUS,3,부천대입구,R,N,1450
1976,F,2022-07-13 17:23:00,BUS,3,축협원미지점,A,N,0
1976,F,2022-07-13 21:21:00,BUS,606,대성병원,R,N,1200
1976,F,2022-07-13 21:29:00,BUS,606,부천전화국,A,N,0
1967,M,2022-07-13 21:59:00,SUB,1호선,중동,A,N,200
1967,M,2022-07-14 07:22:00,SUB,1호선,중동,R,N,1250
1984,M,2022-07-14 08:58:00,SUB,미확인노선,신중동,R,N,1250
1984,M,2022-07-14 10:06:00,BUS,470,순천향대학병원,A,Y,100
1990,M,2022-07-14 12:00:00,BUS,12-1,은하마을.덕유마을,R,N,1450
1990,M,2022-07-14 12:18:00,BUS,12-1,송내역C,A,N,0
1976,F,2022-07-14 16:03:00,BUS,3,중동행정복지센터.시민회관,R,N,1450
1976,F,2022-07-14 16:16:00,BUS,3,축협원미지점,A,N,0
1984,M,2022-07-14 21:13:00,SUB,미확인노선,신중동,A,Y,400
1976,F,2022-07-14 21:26:00,BUS,75,대성병원,R,N,1450
1976,F,2022-07-14 21:32:00,BUS,75,KT부천지사,A,N,0
1967,M,2022-07-14 21:47:00,SUB,1호선,중동,A,N,200
1988,M,2022-07-15 06:53:00,BUS,27,한국아파트,R,N,1450
1988,M,2022-07-15 07:01:00,BUS,27,송내역B,A,N,0
1988,M,2022-07-15 07:02:00,SUB,1호선,송내,R,Y,0
1967,M,2022-07-15 07:20:00,SUB,1호선,중동,R,N,1250
1984,M,2022-07-15 09:38:00,SUB,미확인노선,신중동,R,N,1250
1984,M,2022-07-15 10:42:00,BUS,144,순천향대학병원,A,Y,100
1988,M,2022-07-15 18:39:00,SUB,1호선,부천,A,N,200
1988,M,2022-07-15 18:47:00,BUS,3,부천역북부(기점),R,Y,200
1988,M,2022-07-15 18:56:00,BUS,3,축협원미지점,A,Y,100
1984,M,2022-07-15 21:35:00,SUB,미확인노선,신중동,A,Y,400
1967,M,2022-07-15 21:51:00,SUB,1호선,중동,A,N,200
1967,M,2022-07-16 07:25:00,SUB,1호선,중동,R,N,1250
1980,F,2022-07-16 10:20:00,BUS,6-2,그린타운상가.무지개마을,R,N,2460
1980,F,2022-07-16 10:26:00,BUS,6-2,중동역,A,N,0
1980,F,2022-07-16 10:32:00,BUS,6-2,중동역,R,N,1450
1980,F,2022-07-16 10:41:00,BUS,6-2,부천시청,A,N,0
1980,F,2022-07-16 10:46:00,BUS,66,계룡리슈빌,R,Y,0
1980,F,2022-07-16 10:47:00,BUS,66,신중동역3번출구.롯데백화점,A,Y,0
1980,F,2022-07-16 10:54:00,BUS,673,신중동역3번출구.롯데백화점.홈플러스중동,R,Y,0
1980,F,2022-07-16 11:09:00,BUS,673,부천우편집중국.부천실업고,A,Y,0
1980,F,2022-07-16 12:14:00,BUS,71,오정동경인OBS방송국,R,N,1450
1980,F,2022-07-16 12:36:00,BUS,59,부천세무서,R,Y,0
1980,F,2022-07-16 12:41:00,BUS,59,은하쌍용아파트,A,Y,0
